model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_url
VF 9|PlusCaptain||battery|Pin & sạc|battery_kwh|Dung lượng pin khả dụng|123|kWh|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||battery|Pin & sạc|range_km|Phạm vi di chuyển|602|km|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||battery|Pin & sạc|ac_charge_power_kw|Công suất sạc AC tối đa|6,6 kW 1 pha, 11 kW 3 pha|kW|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||powertrain|Hệ thống truyền động|regenerative_braking|Hệ thống phanh tái sinh|Có (Tắt, Thấp, Trung bình, Cao)||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||battery|Pin & sạc|fast_charge_min|Thời gian nạp pin nhanh nhất|35 phút (10 - 70%)|phút|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||powertrain|Hệ thống truyền động|gear_shift_type|Cách chuyển số|Nút bấm||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||powertrain|Hệ thống truyền động|drivetrain|Dẫn động|AWD/2 cầu toàn thời gian||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||powertrain|Hệ thống truyền động|drive_modes|Chế độ lái|Eco/Normal/Sport||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||powertrain|Hệ thống truyền động|creep_mode|Chế độ thay đổi tốc độ đến dừng|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||chassis|Khung gầm & hệ thống treo|front_suspension_type|Hệ thống treo trước|Độc lập, tay đòn kép||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||chassis|Khung gầm & hệ thống treo|rear_suspension_type|Hệ thống treo sau|Liên kết đa điểm, giảm chấn khí nén||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||chassis|Khung gầm & hệ thống treo|front_brake_type|Phanh trước|Đĩa thông gió||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||chassis|Khung gầm & hệ thống treo|rear_brake_type|Phanh sau|Đĩa thông gió||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|wheel_size_inch|Kích thước la-zăng|21 Inch|inch|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|wheel_type|Loại la-zăng|Hợp kim||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|headlight_type|Đèn chiếu sáng phía trước|LED Matrix||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|daytime_running_light|Đèn chờ dẫn đường|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|auto_headlights|Đèn pha tự động|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|adaptive_headlights|Đèn pha tự động / thích ứng|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|cornering_light|Đèn chiếu góc|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|drl_type|Đèn chiếu sáng ban ngày|LED||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|position_light|Đèn định vị|LED, tích hợp cùng đèn chiếu sáng ban ngày||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|welcome_light|Đèn chào mừng|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|rearview_mirror_type|Gương chiếu hậu|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|door_opening_mechanism|Cơ chế mở cửa|Nút bấm điện||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|power_suction_doors|Cửa hít|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|window_type|Kiểu cửa sổ|Hàng ghế trước: kính cách âm 2 lớp. Hàng ghế sau: kính 1 lớp||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|privacy_glass|Kính cửa sổ màu đen (riêng tư)|Kính đen mờ||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|one_touch_windows|Kính cửa sổ chỉnh điện 1 chạm|4 cửa||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|puddle_light|Đèn chiếu sáng khi mở cửa|Có (Chiếu hình logo)||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|trunk_lid_type|Điều chỉnh cốp sau|Chỉnh điện||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|kick_sensor_trunk|Đóng/mở cốp đá chân|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|logo_light|Đèn chiếu logo mặt đường|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|seats|Số ghế ngồi|7 hoặc 6||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|seat_material_type|Chất liệu bọc ghế|Da nhân tạo cao cấp||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|driver_seat_type|Ghế lái|Chỉnh điện 12 hướng||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|passenger_seat_type|Ghế phụ|Chỉnh điện 10 hướng||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|second_row_adjust|Hàng ghế thứ 2 điều chỉnh hướng|Chỉnh điện 8 hướng||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|second_row_fold|Hàng ghế thứ 2 gập tỷ lệ|40:20:40, hỗ trợ dễ vào hàng 3||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|second_row_ventilation|Hàng ghế thứ 2 thông gió|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|second_row_heating|Hàng ghế thứ 2 sưởi|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|second_row_massage|Hàng ghế thứ 2 massage|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|vip_seat|Ghế VIP|Có, lựa chọn từ đầu khi mua xe||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|vip_seat_power|Ghế VIP chỉnh điện|6 chỗ: Chỉnh điện 8 hướng 7 chỗ: Không||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|rear_console_box|Hộp đồ hàng ghế sau|6 chỗ: Có, tích hợp sạc không dây 7 chỗ: Không||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|vip_seat_massage|Ghế VIP massage|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|vip_seat_ventilation|Ghế VIP thông gió|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|vip_seat_heating|Ghế VIP sưởi|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|steering_wheel_adjust|Điều chỉnh vô lăng|Chỉnh điện 4 hướng||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|heated_steering_wheel|Sưởi tay lái|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|steering_wheel_memory|Nhớ vị trí vô lăng|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|ac_type|Hệ thống điều hòa|Tự động, 3 vùng||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|air_quality_control|Kiểm soát chất lượng không khí|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|air_ionizer|Ion hóa không khí|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|cabin_air_filter|Lọc không khí Cabin|Combi 1.0||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|rear_ac_vents|Ống thông gió dưới chân hành khách sau|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|row2_ac_vents|Cửa gió điều hòa hàng ghế thứ 2|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|display_inch|Màn hình giải trí cảm ứng|15,6 Inch|inch|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|rear_display_inch|Màn hình giải trí hàng ghế sau|8 Inch|inch|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|head_up_display|Màn hình hiển thị HUD|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|usb_a_front|Cổng USB loại A hàng ghế lái|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|usb_a_row2|Cổng USB loại A hàng ghế thứ 2|"7 chỗ: 2 | 6 chỗ: 4"||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|usb_a_row3|Cổng USB loại A hàng ghế thứ 3|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|usb_port_type_c|Cổng kết nối USB loại C|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|12v_trunk_outlet|Cổng sạc 12V khoang hành lý|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|ac_power_outlet|Ổ điện xoay chiều|230 V/150 W||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|wireless_charging|Sạc không dây|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|speakers|Hệ thống loa|13|số lượng|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|subwoofer|Loa trầm|1||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|amplifier|Âm ly|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|ambient_lighting|Đèn trang trí nội thất|Có (Đa màu)||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|glovebox_light|Đèn hộc để đồ trước|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|trunk_light|Đèn khoang hành lý|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|frunk_light|Đèn khoang hành lý trước|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|sun_visor_mirror|Tấm che nắng, có gương|Ghế lái và ghế phụ, thêm đèn||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|parking_brake|Phanh tay|Điện tử||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||interior|Nội thất|interior_mirror_type|Gương chiếu hậu trong xe|Chống chói tự động||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|abs|Chống bó cứng phanh (ABS)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|ebd|Phân phối lực phanh điện tử (EBD)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|brake_assist|Hỗ trợ phanh khẩn cấp (BA)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|esc|Cân bằng điện tử (ESC)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|tcs|Kiểm soát lực kéo (TCS)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|hsa|Hỗ trợ khởi hành ngang dốc (HSA)|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|rollover_mitigation|Chức năng chống lật ROM|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|emergency_stop_signal|Đèn báo phanh khẩn cấp ESS|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|tpms|Giám sát áp suất lốp|dTPMS||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||security|An ninh|anti_theft_alarm|Cảnh báo chống trộm|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|emergency_call|Gọi cứu hộ tự động & hỗ trợ trên đường|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|airbags|Túi khí|11||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|front_airbags|Túi khí trước|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|curtain_airbags|Túi khí rèm|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|side_airbags_front|Túi khí bên hông ghế trước|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|side_airbags_rear|Túi khí bên hông ghế sau|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|knee_airbags|Túi khí bảo vệ chân|2||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||safety|An toàn|center_airbags|Túi khí trung tâm|1||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|traffic_jam_assist|Hỗ trợ di chuyển khi ùn tắc|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|highway_assist|Hỗ trợ lái trên đường cao tốc|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|lane_departure_warning|Cảnh báo chệch làn|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|lane_keep_assist|Hỗ trợ giữ làn|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|lane_centering|Kiểm soát đi giữa làn|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|adaptive_cruise_control|Điều chỉnh tốc độ thông minh|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|traffic_sign_recognition|Nhận biết biển báo giao thông|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|forward_collision_warning|Cảnh báo va chạm phía trước|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|rear_cross_traffic_alert|Cảnh báo phương tiện cắt ngang phía sau|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|blind_spot_warning|Cảnh báo điểm mù|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|door_open_warning|Cảnh báo mở cửa|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|aeb_front|Phanh tự động khẩn cấp trước|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|emergency_lane_keep|Hỗ trợ giữ làn khẩn cấp|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|front_parking_assist|Hỗ trợ đỗ xe phía trước|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|rear_parking_assist|Hỗ trợ đỗ xe phía sau|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|rearview_camera|Camera lùi|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|surround_view_camera|Camera 360° / giám sát xung quanh|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||adas|Hỗ trợ lái nâng cao (ADAS)|driver_monitoring|Cảnh báo tài xế buồn ngủ & mất tập trung|Có||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
VF 9|PlusCaptain||exterior|Ngoại thất|door_handle_type|Tay nắm cửa|Loại ẩn||https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf
